state,occup,year,month,collbar-va,collbar-c,rghtowork,rtostrike-v,rtostrike-c
13,2,69,0,2,1,0,2,0
13,2,70,0,2,1,0,2,0
13,2,71,0,2,1,0,2,0
13,2,72,0,2,1,0,2,0
13,2,73,0,2,1,0,2,0
13,2,74,0,2,1,0,2,0
13,2,75,0,2,1,0,2,0
13,2,76,0,2,1,0,2,0
13,2,77,0,2,1,0,2,0
13,2,78,0,2,1,0,2,0
13,2,79,13,2,1,0,2,0
13,2,80,0,2,1,0,1,0
13,2,81,0,2,1,0,1,0
13,2,82,0,2,1,0,1,0
13,2,83,0,2,1,0,1,0
13,2,84,7,2,1,0,1,0
13,2,85,1,2,1,0,1,0
13,2,86,0,2,1,0,1,0
13,2,87,0,2,1,0,1,0
13,2,88,0,2,1,0,1,0
13,2,89,0,2,1,0,1,0
13,2,90,0,2,1,0,1,0
13,2,91,0,2,1,0,1,0
13,2,92,0,2,1,0,1,0
13,2,93,0,2,1,0,1,0
13,2,94,0,2,1,0,1,0
13,2,95,13,2,1,0,1,0
13,2,96,0,6,2,0,1,0
13,3,55,0,0,0,0,0,0
13,3,56,0,0,0,0,0,0
13,3,57,0,0,0,0,0,0
13,3,58,0,0,0,0,0,0
13,3,59,0,0,0,0,0,0
13,3,60,0,0,0,0,0,0
13,3,61,0,0,0,0,0,0
13,3,62,0,0,0,0,0,0
13,3,63,13,0,0,0,0,0
13,3,64,0,0,0,0,0,0
13,3,65,13,0,0,0,0,0
13,3,66,13,0,0,0,2,0
13,3,67,0,2,1,0,2,0
13,3,68,0,2,1,0,2,0
13,3,69,0,2,1,0,2,0
13,3,70,0,2,1,0,2,0
13,3,71,0,2,1,0,2,0
13,3,72,0,2,1,0,2,0
13,3,73,0,2,1,0,2,0
13,3,74,0,2,1,0,2,0
13,3,75,0,2,1,0,2,0
13,3,76,0,2,1,0,2,0
13,3,77,0,2,1,0,2,0
13,3,78,0,2,1,0,2,0
13,3,79,13,2,1,0,2,0
13,3,80,0,2,1,0,1,0
13,3,81,0,2,1,0,1,0
13,3,82,0,2,1,0,1,0
13,3,83,0,2,1,0,1,0
13,3,84,7,2,1,0,1,0
13,3,85,1,2,1,0,1,0
13,3,86,0,2,1,0,1,0
13,3,87,0,2,1,0,1,0
13,3,88,0,2,1,0,1,0
13,3,89,0,2,1,0,1,0
13,3,90,0,2,1,0,1,0
13,3,91,0,2,1,0,1,0
13,3,92,0,2,1,0,1,0
13,3,93,0,2,1,0,1,0
13,3,94,0,2,1,0,1,0
13,3,95,13,2,1,0,1,0
13,3,96,0,6,2,0,1,0
13,4,55,0,0,0,0,0,0
13,4,56,0,0,0,0,0,0
13,4,57,0,0,0,0,0,0
13,4,58,0,0,0,0,0,0
13,4,59,0,0,0,0,0,0
13,4,60,0,0,0,0,0,0
13,4,61,0,0,0,0,0,0
13,4,62,0,0,0,0,0,0
13,4,63,13,0,0,0,0,0
13,4,64,0,0,0,0,0,0
13,4,65,13,0,0,0,0,0
13,4,66,13,0,0,0,2,0
13,4,67,0,2,1,0,2,0
13,4,68,0,2,1,0,2,0
13,4,69,0,2,1,0,2,0
13,4,70,0,2,1,0,2,0
13,4,71,0,2,1,0,2,0
13,4,72,0,2,1,0,2,0
13,4,73,0,2,1,0,2,0
13,4,74,0,2,1,0,2,0
13,4,75,0,2,1,0,2,0
13,4,76,0,2,1,0,2,0
13,4,77,0,2,1,0,2,0
13,4,78,0,2,1,0,2,0
13,4,79,13,2,1,0,2,0
13,4,80,0,2,1,0,1,0
13,4,81,0,2,1,0,1,0
13,4,82,0,2,1,0,1,0
13,4,83,0,2,1,0,1,0
13,4,84,1,2,1,0,1,0
13,4,85,1,5,2,0,3,1
13,4,86,0,5,2,0,3,1
13,4,87,0,5,2,0,3,1
13,4,88,0,5,2,0,3,1
13,4,89,0,5,2,0,3,1
13,4,90,0,5,2,0,3,1
13,4,91,0,5,2,0,3,1
13,4,92,0,5,2,0,3,1
13,4,93,0,5,2,0,3,1
13,4,94,0,5,2,0,3,1
13,4,95,13,5,2,0,3,1
13,4,96,0,6,2,0,3,1
13,5,55,0,0,0,0,0,0
13,5,56,0,0,0,0,0,0
13,5,57,0,0,0,0,0,0
13,5,58,0,0,0,0,0,0
13,5,59,0,0,0,0,0,0
13,5,60,0,0,0,0,0,0
13,5,61,0,0,0,0,0,0
13,5,62,0,0,0,0,0,0
13,5,63,13,0,0,0,0,0
13,5,64,0,0,0,0,0,0
13,5,65,13,0,0,0,0,0
13,5,66,13,0,0,0,2,0
13,5,67,0,2,1,0,2,0
13,5,68,0,2,1,0,2,0
13,5,69,0,2,1,0,2,0
13,5,70,0,2,1,0,2,0
13,5,71,0,2,1,0,2,0
13,5,72,0,2,1,0,2,0
13,5,73,0,2,1,0,2,0
13,5,74,0,2,1,0,2,0
13,5,75,0,2,1,0,2,0
13,5,76,0,2,1,0,2,0
13,5,77,0,2,1,0,2,0
13,5,78,0,2,1,0,2,0
13,5,79,13,2,1,0,2,0
13,5,80,0,2,1,0,1,0
13,5,81,0,2,1,0,1,0
13,5,82,0,2,1,0,1,0
13,5,83,0,2,1,0,1,0
13,5,84,7,2,1,0,1,0
13,5,85,1,5,2,0,3,1
13,5,86,0,5,2,0,3,1
13,5,87,0,5,2,0,3,1
13,5,88,0,5,2,0,3,1
13,5,89,0,5,2,0,3,1
13,5,90,0,5,2,0,3,1
13,5,91,0,5,2,0,3,1
13,5,92,0,5,2,0,3,1
13,5,93,0,5,2,0,3,1
13,5,94,0,5,2,0,3,1
13,5,95,13,5,2,0,3,1
13,5,96,0,6,2,0,3,1
14,1,55,0,0,0,0,0,0
14,1,56,0,0,0,0,0,0
14,1,57,0,0,0,0,0,0
14,1,58,0,0,0,0,0,0
14,1,59,0,0,0,0,0,0
14,1,60,0,0,0,0,0,0
14,1,61,0,0,0,0,0,0
14,1,62,0,0,0,0,0,0
14,1,63,0,0,0,0,0,0
14,1,64,0,0,0,0,0,0
14,1,65,0,0,0,0,0,0
14,1,66,0,0,0,0,0,0
14,1,67,0,0,0,0,0,0
14,1,68,0,0,0,0,0,0
14,1,69,8,0,0,0,0,0
14,1,70,0,2,1,0,0,0
14,1,71,0,2,1,0,0,0
14,1,72,0,2,1,0,0,0
14,1,73,0,2,1,0,0,0
14,1,74,0,2,1,0,0,0
14,1,75,0,2,1,0,0,0
14,1,76,0,2,1,0,0,0
14,1,77,0,2,1,0,0,0
14,1,78,0,2,1,0,0,0
14,1,79,0,2,1,0,0,0
14,1,80,0,2,1,0,0,0
14,1,81,0,2,1,0,0,0
14,1,82,0,2,1,0,0,0
14,1,83,0,2,1,0,0,0
14,1,84,4,2,1,0,0,0
14,1,85,0,2,1,0,0,0
14,1,86,0,2,1,0,0,0
14,1,87,0,2,1,0,0,0
14,1,88,0,2,1,0,0,0
14,1,89,0,2,1,0,0,0
14,1,90,5,2,1,0,0,0
14,1,91,0,2,1,0,1,0
14,1,92,0,2,1,0,1,0
14,1,93,0,2,1,0,1,0
14,1,94,0,2,1,0,1,0
14,1,95,0,2,1,0,1,0
14,1,96,0,2,1,0,1,0
14,2,55,0,0,0,0,0,0
14,2,56,0,0,0,0,0,0
14,2,57,0,0,0,0,0,0
14,2,58,0,0,0,0,0,0
14,2,59,0,0,0,0,0,0
14,2,60,0,0,0,0,0,0
14,2,61,0,0,0,0,0,0
14,2,62,0,0,0,0,0,0
14,2,63,0,0,0,0,0,0
14,2,64,0,0,0,0,0,0
14,2,65,0,0,0,0,0,0
14,2,66,0,0,0,0,0,0
14,2,67,0,0,0,0,0,0
14,2,68,0,0,0,0,0,0
14,2,69,8,0,0,0,0,0
14,2,70,0,2,1,0,0,0
14,2,71,0,2,1,0,0,0
14,2,72,0,2,1,0,0,0
14,2,73,0,2,1,0,0,0
14,2,74,0,2,1,0,0,0
14,2,75,0,2,1,0,0,0
14,2,76,0,2,1,0,0,0
14,2,77,0,2,1,0,0,0
14,2,78,0,2,1,0,0,0
14,2,79,0,2,1,0,0,0
14,2,80,0,2,1,0,0,0
14,2,81,0,2,1,0,0,0
14,2,82,0,2,1,0,0,0
14,2,83,0,2,1,0,0,0
14,2,84,4,2,1,0,0,0
14,2,85,0,2,1,0,0,0
14,2,86,0,2,1,0,0,0
14,2,87,0,2,1,0,0,0
14,2,88,0,2,1,0,0,0
14,2,89,0,2,1,0,0,0
14,2,90,0,2,1,0,0,0
14,2,91,0,2,1,0,0,0
14,2,92,0,2,1,0,0,0
14,2,93,0,2,1,0,0,0
14,2,94,0,2,1,0,0,0
14,2,95,0,2,1,0,0,0
14,2,96,0,2,1,0,0,0
14,3,55,0,0,0,0,0,0
14,3,56,0,0,0,0,0,0
14,3,57,0,0,0,0,0,0
14,3,58,0,0,0,0,0,0
14,3,59,0,0,0,0,0,0
14,3,60,0,0,0,0,0,0
14,3,61,0,0,0,0,0,0
14,3,62,0,0,0,0,0,0
14,3,63,0,0,0,0,0,0
14,3,64,0,0,0,0,0,0
14,3,65,0,0,0,0,0,0
14,3,66,0,0,0,0,0,0
14,3,67,0,0,0,0,0,0
14,3,68,0,0,0,0,0,0
14,3,69,8,0,0,0,0,0
14,3,70,0,2,1,0,0,0
14,3,71,0,2,1,0,0,0
14,3,72,0,2,1,0,0,0
14,3,73,0,2,1,0,0,0
14,3,74,0,2,1,0,0,0
14,3,75,0,2,1,0,0,0
14,3,76,0,2,1,0,0,0
14,3,77,0,2,1,0,0,0
14,3,78,0,2,1,0,0,0
14,3,79,0,2,1,0,0,0
14,3,80,0,2,1,0,0,0
14,3,81,0,2,1,0,0,0
14,3,82,0,2,1,0,0,0
14,3,83,0,2,1,0,0,0
14,3,84,4,2,1,0,0,0
14,3,85,0,2,1,0,0,0
14,3,86,0,2,1,0,0,0
14,3,87,0,2,1,0,0,0
14,3,88,0,2,1,0,0,0
14,3,89,0,2,1,0,0,0
14,3,90,0,2,1,0,0,0
14,3,91,0,2,1,0,0,0
14,3,92,0,2,1,0,0,0
14,3,93,0,2,1,0,0,0
14,3,94,0,2,1,0,0,0
14,3,95,0,2,1,0,0,0
14,3,96,0,2,1,0,0,0
14,4,55,0,0,0,0,0,0
14,4,56,0,0,0,0,0,0
14,4,57,0,0,0,0,0,0
14,4,58,0,0,0,0,0,0
14,4,59,0,0,0,0,0,0
14,4,60,0,0,0,0,0,0
14,4,61,0,0,0,0,0,0
14,4,62,0,0,0,0,0,0
14,4,63,0,0,0,0,0,0
14,4,64,0,0,0,0,0,0
14,4,65,0,0,0,0,0,0
14,4,66,0,0,0,0,0,0
14,4,67,0,0,0,0,0,0
14,4,68,0,0,0,0,0,0
14,4,69,8,0,0,0,0,0
14,4,70,0,2,1,0,0,0
14,4,71,0,2,1,0,0,0
14,4,72,0,2,1,0,0,0
14,4,73,7,2,1,0,0,0
14,4,74,0,5,2,0,1,0
14,4,75,0,5,2,0,1,0
14,4,76,0,5,2,0,1,0
14,4,77,0,5,2,0,1,0
14,4,78,0,5,2,0,1,0
14,4,79,5,5,2,0,1,0
14,4,80,0,5,2,0,1,0
14,4,81,0,5,2,0,1,0
14,4,82,0,5,2,0,1,0
14,4,83,1,5,2,0,1,0
14,4,84,4,5,2,0,1,0
14,4,85,0,5,2,0,1,0
14,4,86,0,5,2,0,1,0
14,4,87,0,5,2,0,1,0
14,4,88,0,5,2,0,1,0
14,4,89,0,5,2,0,1,0
14,4,90,0,5,2,0,1,0
14,4,91,0,5,2,0,1,0
14,4,92,0,5,2,0,1,0
14,4,93,0,5,2,0,1,0
14,4,94,0,5,2,0,1,0
14,4,95,0,5,2,1,1,0
14,4,96,0,5,2,1,1,0
14,5,55,0,0,0,0,0,0
14,5,56,0,0,0,0,0,0
14,5,57,0,0,0,0,0,0
14,5,58,0,0,0,0,0,0
14,5,59,0,0,0,0,0,0
14,5,60,0,0,0,0,0,0
14,5,61,0,0,0,0,0,0
14,5,62,0,0,0,0,0,0
14,5,63,0,0,0,0,0,0
14,5,64,0,0,0,0,0,0
14,5,65,0,0,0,0,0,0
14,5,66,0,0,0,0,0,0
14,5,67,0,0,0,0,0,0
14,5,68,0,0,0,0,0,0
14,5,69,8,0,0,0,0,0
14,5,70,0,2,1,0,0,0
14,5,71,0,2,1,0,0,0
14,5,72,0,2,1,0,0,0
14,5,73,0,2,1,0,0,0
14,5,74,0,2,1,0,0,0
14,5,75,0,2,1,0,0,0
14,5,76,0,2,1,0,0,0
14,5,77,0,2,1,0,0,0
14,5,78,0,2,1,0,0,0
14,5,79,0,2,1,0,0,0
14,5,80,0,2,1,0,0,0
14,5,81,0,2,1,0,0,0
14,5,82,0,2,1,0,0,0
14,5,83,0,2,1,0,0,0
14,5,84,4,2,1,0,0,0
14,5,85,0,2,1,0,0,0
14,5,86,0,2,1,0,0,0
14,5,87,0,2,1,0,0,0
14,5,88,0,2,1,0,0,0
14,5,89,0,2,1,0,0,0
14,5,90,0,2,1,0,0,0
14,5,91,0,2,1,0,0,0
14,5,92,0,2,1,0,0,0
14,5,93,0,2,1,0,0,0
14,5,94,0,2,1,0,0,0
14,5,95,0,2,1,0,0,0
14,5,96,0,2,1,0,0,0
15,1,55,0,0,0,1,0,0
15,1,56,0,0,0,1,0,0
15,1,57,0,0,0,1,0,0
15,1,58,0,0,0,1,0,0
15,1,59,0,0,0,1,0,0
15,1,60,0,0,0,1,0,0
15,1,61,0,0,0,1,0,0
15,1,62,0,0,0,1,0,0
15,1,63,0,0,0,1,0,0
15,1,64,0,0,0,1,0,0
15,1,65,0,0,0,1,0,0
15,1,66,0,0,0,1,0,0
15,1,67,0,0,0,1,0,0
15,1,68,0,0,0,1,0,0
15,1,69,0,0,0,1,0,0
15,1,70,2,0,0,1,0,0
15,1,71,0,2,1,1,0,0
15,1,72,0,2,1,1,0,0
15,1,73,0,2,1,1,0,0
15,1,74,7,2,1,1,0,0
15,1,75,0,2,1,1,1,0
15,1,76,6,2,1,1,1,0
15,1,77,0,5,2,1,1,0
15,1,78,0,5,2,1,1,0
15,1,79,0,5,2,1,1,0
15,1,80,0,5,2,1,1,0
15,1,81,0,5,2,1,1,0
15,1,82,0,5,2,1,1,0
15,1,83,0,5,2,1,1,0
15,1,84,5,5,2,1,1,0
15,1,85,0,5,2,1,1,0
15,1,86,0,5,2,1,1,0
15,1,87,0,5,2,1,1,0
15,1,88,0,5,2,1,1,0
15,1,89,0,5,2,1,1,0
15,1,90,0,5,2,1,1,0
15,1,91,13,5,2,1,1,0
15,1,92,0,6,2,1,1,0
15,1,93,0,6,2,1,1,0
15,1,94,0,6,2,1,1,0
15,1,95,0,6,2,1,1,0
15,1,96,0,6,2,1,1,0
15,2,55,0,0,0,1,0,0
15,2,56,0,0,0,1,0,0
15,2,57,0,0,0,1,0,0
15,2,58,0,0,0,1,0,0
15,2,59,0,0,0,1,0,0
15,2,60,0,0,0,1,0,0
15,2,61,0,0,0,1,0,0
15,2,62,0,0,0,1,0,0
15,2,63,0,0,0,1,0,0
15,2,64,0,0,0,1,0,0
15,2,65,0,0,0,1,0,0
15,2,66,0,0,0,1,0,0
15,2,67,0,0,0,1,0,0
15,2,68,0,0,0,1,0,0
15,2,69,0,0,0,1,0,0
15,2,70,2,0,0,1,0,0
15,2,71,0,2,1,1,0,0
15,2,72,0,2,1,1,0,0
15,2,73,0,2,1,1,0,0
15,2,74,7,2,1,1,0,0
15,2,75,7,2,1,1,1,0
15,2,76,0,5,2,1,1,0
15,2,77,0,5,2,1,1,0
15,2,78,0,5,2,1,1,0
15,2,79,0,5,2,1,1,0
15,2,80,0,5,2,1,1,0
15,2,81,0,5,2,1,1,0
15,2,82,0,5,2,1,1,0
15,2,83,0,5,2,1,1,0
15,2,84,5,5,2,1,1,0
15,2,85,0,5,2,1,1,0
15,2,86,0,5,2,1,1,0
15,2,87,0,5,2,1,1,0
15,2,88,0,5,2,1,1,0
15,2,89,0,5,2,1,1,0
15,2,90,0,5,2,1,1,0
15,2,91,13,5,2,1,1,0
15,2,92,0,6,2,1,1,0
15,2,93,0,6,2,1,1,0
15,2,94,0,6,2,1,1,0
15,2,95,0,6,2,1,1,0
15,2,96,0,6,2,1,1,0
15,3,55,0,0,0,1,0,0
15,3,56,0,0,0,1,0,0
15,3,57,0,0,0,1,0,0
15,3,58,0,0,0,1,0,0
15,3,59,0,0,0,1,0,0
15,3,60,0,0,0,1,0,0
15,3,61,0,0,0,1,0,0
15,3,62,0,0,0,1,0,0
15,3,63,0,0,0,1,0,0
15,3,64,0,0,0,1,0,0
15,3,65,0,0,0,1,0,0
15,3,66,0,0,0,1,0,0
15,3,67,0,0,0,1,0,0
15,3,68,0,0,0,1,0,0
15,3,69,0,0,0,1,0,0
15,3,70,2,0,0,1,0,0
15,3,71,0,2,1,1,0,0
15,3,72,0,2,1,1,0,0
15,3,73,0,2,1,1,0,0
15,3,74,7,2,1,1,0,0
15,3,75,7,2,1,1,1,0
15,3,76,0,5,2,1,1,0
15,3,77,0,5,2,1,1,0
15,3,78,0,5,2,1,1,0
15,3,79,0,5,2,1,1,0
15,3,80,0,5,2,1,1,0
15,3,81,0,5,2,1,1,0
15,3,82,0,5,2,1,1,0
15,3,83,0,5,2,1,1,0
15,3,84,5,5,2,1,1,0
15,3,85,0,5,2,1,1,0
15,3,86,0,5,2,1,1,0
15,3,87,0,5,2,1,1,0
15,3,88,0,5,2,1,1,0
15,3,89,0,5,2,1,1,0
15,3,90,0,5,2,1,1,0
15,3,91,13,5,2,1,1,0
15,3,92,0,6,2,1,1,0
15,3,93,0,6,2,1,1,0
15,3,94,0,6,2,1,1,0
15,3,95,0,6,2,1,1,0
15,3,96,0,6,2,1,1,0
15,4,55,0,0,0,1,0,0
15,4,56,0,0,0,1,0,0
15,4,57,0,0,0,1,0,0
15,4,58,0,0,0,1,0,0
15,4,59,0,0,0,1,0,0
15,4,60,0,0,0,1,0,0
15,4,61,0,0,0,1,0,0
15,4,62,0,0,0,1,0,0
15,4,63,0,0,0,1,0,0
15,4,64,0,0,0,1,0,0
15,4,65,0,0,0,1,0,0
15,4,66,0,0,0,1,0,0
15,4,67,0,0,0,1,0,0
15,4,68,0,0,0,1,0,0
15,4,69,0,0,0,1,0,0
15,4,70,2,0,0,1,0,0
15,4,71,0,2,1,1,0,0
15,4,72,0,2,1,1,0,0
15,4,73,0,2,1,1,0,0
15,4,74,7,2,1,1,0,0
15,4,75,7,2,1,1,1,0
15,4,76,0,5,2,1,1,0
15,4,77,0,5,2,1,1,0
15,4,78,0,5,2,1,1,0
15,4,79,0,5,2,1,1,0
15,4,80,0,5,2,1,1,0
15,4,81,0,5,2,1,1,0
15,4,82,0,5,2,1,1,0
15,4,83,0,5,2,1,1,0
15,4,84,5,5,2,1,1,0
15,4,85,0,5,2,1,1,0
15,4,86,0,5,2,1,1,0
15,4,87,0,5,2,1,1,0
15,4,88,0,5,2,1,1,0
15,4,89,0,5,2,1,1,0
15,4,90,0,5,2,1,1,0
15,4,91,13,5,2,1,1,0
15,4,92,0,6,2,1,1,0
15,4,93,0,6,2,1,1,0
15,4,94,0,6,2,1,1,0
15,4,95,0,6,2,1,1,0
15,4,96,0,6,2,1,1,0
15,5,55,0,0,0,1,0,0
15,5,56,0,0,0,1,0,0
15,5,57,0,0,0,1,0,0
15,5,58,0,0,0,1,0,0
15,5,59,0,0,0,1,0,0
15,5,60,0,0,0,1,0,0
15,5,61,0,0,0,1,0,0
15,5,62,0,0,0,1,0,0
15,5,63,0,0,0,1,0,0
15,5,64,0,0,0,1,0,0
15,5,65,0,0,0,1,0,0
15,5,66,0,0,0,1,0,0
15,5,67,0,0,0,1,0,0
15,5,68,0,0,0,1,0,0
15,5,69,0,0,0,1,0,0
15,5,70,2,0,0,1,0,0
15,5,71,0,2,1,1,0,0
15,5,72,0,2,1,1,0,0
15,5,73,0,2,1,1,0,0
15,5,74,7,2,1,1,0,0
15,5,75,7,2,1,1,1,0
15,5,76,0,5,2,1,1,0
15,5,77,0,5,2,1,1,0
15,5,78,0,5,2,1,1,0
15,5,79,0,5,2,1,1,0
15,5,80,0,5,2,1,1,0
15,5,81,0,5,2,1,1,0
15,5,82,0,5,2,1,1,0
15,5,83,0,5,2,1,1,0
15,5,84,5,5,2,1,1,0
15,5,85,0,5,2,1,1,0
15,5,86,0,5,2,1,1,0
15,5,87,0,5,2,1,1,0
15,5,88,0,5,2,1,1,0
15,5,89,0,5,2,1,1,0
15,5,90,0,5,2,1,1,0
15,5,91,13,5,2,1,1,0
15,5,92,0,6,2,1,1,0
15,5,93,0,6,2,1,1,0
15,5,94,0,6,2,1,1,0
15,5,95,0,6,2,1,1,0
15,5,96,0,6,2,1,1,0
16,1,55,0,0,0,0,0,0
16,1,56,0,0,0,0,0,0
16,1,57,0,0,0,0,0,0
16,1,58,11,0,0,0,0,0
16,1,59,0,0,0,1,0,0
16,1,60,0,0,0,1,0,0
16,1,61,0,0,0,1,0,0
16,1,62,0,0,0,1,0,0
16,1,63,0,0,0,1,0,0
16,1,64,0,0,0,1,0,0
16,1,65,0,0,0,1,0,0
16,1,66,0,0,0,1,0,0
16,1,67,0,0,0,1,0,0
16,1,68,0,0,0,1,0,0
16,1,69,0,0,0,1,0,0
16,1,70,0,0,0,1,0,0
16,1,71,0,0,0,1,0,0
16,1,72,3,0,0,1,0,0
16,1,73,0,4,1,1,2,0
16,1,74,0,4,1,1,2,0
16,1,75,0,4,1,1,2,0
16,1,76,0,4,1,1,2,0
16,1,77,0,4,1,1,2,0
16,1,78,0,4,1,1,2,0
16,1,79,0,4,1,1,2,0
16,1,80,0,4,1,1,2,0
16,1,81,0,4,1,1,2,0
16,1,82,0,4,1,1,2,0
16,1,83,0,4,1,1,2,0
16,1,84,7,4,1,1,2,0
16,1,85,0,4,1,1,2,0
16,1,86,0,4,1,1,2,0
16,1,87,0,4,1,1,2,0
16,1,88,0,4,1,1,2,0
16,1,89,0,4,1,1,2,0
16,1,90,0,4,1,1,2,0
16,1,91,0,4,1,1,2,0
16,1,92,0,4,1,1,2,0
16,1,93,0,4,1,1,2,0
16,1,94,0,4,1,1,2,0
16,1,95,0,4,1,1,2,0
16,1,96,0,4,1,1,2,0
16,2,55,0,0,0,0,0,0
16,2,56,0,0,0,0,0,0
16,2,57,0,0,0,0,0,0
16,2,58,11,0,0,0,0,0
16,2,59,0,0,0,1,0,0
16,2,60,0,0,0,1,0,0
16,2,61,0,0,0,1,0,0
16,2,62,0,0,0,1,0,0
16,2,63,0,0,0,1,0,0
16,2,64,0,0,0,1,0,0
16,2,65,0,0,0,1,0,0
16,2,66,0,0,0,1,0,0
16,2,67,0,0,0,1,0,0
16,2,68,0,0,0,1,0,0
16,2,69,0,0,0,1,0,0
16,2,70,0,0,0,1,0,0
16,2,71,0,0,0,1,0,0
16,2,72,3,0,0,1,0,0
16,2,73,0,4,1,1,2,0
16,2,74,0,4,1,1,2,0
16,2,75,0,4,1,1,2,0
16,2,76,0,4,1,1,2,0
16,2,77,0,4,1,1,2,0
16,2,78,0,4,1,1,2,0
16,2,79,0,4,1,1,2,0
16,2,80,0,4,1,1,2,0
16,2,81,0,4,1,1,2,0
16,2,82,0,4,1,1,2,0
16,2,83,0,4,1,1,2,0
16,2,84,7,4,1,1,2,0
16,2,85,0,4,1,1,2,0
16,2,86,0,4,1,1,2,0
16,2,87,0,4,1,1,2,0
16,2,88,0,4,1,1,2,0
16,2,89,0,4,1,1,2,0
16,2,90,0,4,1,1,2,0
16,2,91,0,4,1,1,2,0
16,2,92,0,4,1,1,2,0
16,2,93,0,4,1,1,2,0
16,2,94,0,4,1,1,2,0
16,2,95,0,4,1,1,2,0
16,2,96,0,4,1,1,2,0
16,3,55,0,0,0,0,0,0
16,3,56,0,0,0,0,0,0
16,3,57,0,0,0,0,0,0
16,3,58,11,0,0,0,0,0
16,3,59,0,0,0,1,0,0
16,3,60,0,0,0,1,0,0
16,3,61,0,0,0,1,0,0
16,3,62,0,0,0,1,0,0
16,3,63,0,0,0,1,0,0
16,3,64,0,0,0,1,0,0
16,3,65,0,0,0,1,0,0
16,3,66,0,0,0,1,0,0
16,3,67,0,0,0,1,0,0
16,3,68,0,0,0,1,0,0
16,3,69,0,0,0,1,0,0
16,3,70,0,0,0,1,0,0
16,3,71,0,0,0,1,0,0
16,3,72,3,0,0,1,0,0
16,3,73,0,4,1,1,2,0
16,3,74,0,4,1,1,2,0
16,3,75,0,4,1,1,2,0
16,3,76,0,4,1,1,2,0
16,3,77,0,4,1,1,2,0
16,3,78,0,4,1,1,2,0
16,3,79,0,4,1,1,2,0
16,3,80,0,4,1,1,2,0
16,3,81,0,4,1,1,2,0
16,3,82,0,4,1,1,2,0
16,3,83,0,4,1,1,2,0
16,3,84,7,4,1,1,2,0
16,3,85,0,4,1,1,2,0
16,3,86,0,4,1,1,2,0
16,3,87,0,4,1,1,2,0
16,3,88,0,4,1,1,2,0
16,3,89,0,4,1,1,2,0
16,3,90,0,4,1,1,2,0
16,3,91,0,4,1,1,2,0
16,3,92,0,4,1,1,2,0
16,3,93,0,4,1,1,2,0
16,3,94,0,4,1,1,2,0
16,3,95,0,4,1,1,2,0
16,3,96,0,4,1,1,2,0
16,4,55,0,0,0,0,0,0
16,4,56,0,0,0,0,0,0
16,4,57,0,0,0,0,0,0
16,4,58,11,0,0,0,0,0
16,4,59,0,0,0,1,0,0
16,4,60,0,0,0,1,0,0
16,4,61,0,0,0,1,0,0
16,4,62,0,0,0,1,0,0
16,4,63,0,0,0,1,0,0
16,4,64,0,0,0,1,0,0
16,4,65,0,0,0,1,0,0
16,4,66,0,0,0,1,0,0
16,4,67,0,0,0,1,0,0
16,4,68,0,0,0,1,0,0
16,4,69,0,0,0,1,0,0
16,4,70,7,0,0,1,0,0
16,4,71,0,5,2,1,2,0
16,4,72,0,5,2,1,2,0
16,4,73,0,5,2,1,2,0
16,4,74,0,5,2,1,2,0
16,4,75,0,5,2,1,2,0
16,4,76,0,5,2,1,2,0
16,4,77,4,5,2,1,2,0
16,4,78,0,5,2,1,2,0
16,4,79,0,5,2,1,2,0
16,4,80,0,5,2,1,2,0
16,4,81,0,5,2,1,2,0
16,4,82,0,5,2,1,2,0
16,4,83,0,5,2,1,2,0
16,4,84,7,5,2,1,2,0
16,4,85,0,5,2,1,2,0
16,4,86,0,5,2,1,2,0
16,4,87,0,5,2,1,2,0
16,4,88,0,5,2,1,2,0
16,4,89,0,5,2,1,2,0
16,4,90,0,5,2,1,2,0
16,4,91,0,5,2,1,2,0
16,4,92,0,5,2,1,2,0
16,4,93,0,5,2,1,2,0
16,4,94,0,5,2,1,2,0
16,4,95,0,5,2,1,2,0
16,4,96,0,5,2,1,2,0
16,5,55,0,0,0,0,0,0
16,5,56,0,0,0,0,0,0
16,5,57,0,0,0,0,0,0
16,5,58,11,0,0,0,0,0
16,5,59,0,0,0,1,0,0
16,5,60,0,0,0,1,0,0
16,5,61,0,0,0,1,0,0
16,5,62,0,0,0,1,0,0
16,5,63,0,0,0,1,0,0
16,5,64,0,0,0,1,0,0
16,5,65,0,0,0,1,0,0
16,5,66,0,0,0,1,0,0
16,5,67,0,0,0,1,0,0
16,5,68,0,0,0,1,0,0
16,5,69,0,0,0,1,0,0
16,5,70,0,0,0,1,0,0
16,5,71,0,0,0,1,0,0
16,5,72,3,0,0,1,0,0
16,5,73,0,4,1,1,2,0
16,5,74,0,4,1,1,2,0
16,5,75,0,4,1,1,2,0
16,5,76,0,4,1,1,2,0
16,5,77,0,4,1,1,2,0
16,5,78,0,4,1,1,2,0
16,5,79,0,4,1,1,2,0
16,5,80,0,4,1,1,2,0
16,5,81,0,4,1,1,2,0
16,5,82,0,4,1,1,2,0
16,5,83,0,4,1,1,2,0
16,5,84,7,4,1,1,2,0
16,5,85,0,4,1,1,2,0
16,5,86,0,4,1,1,2,0
16,5,87,0,4,1,1,2,0
